timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1621447443.018,0,0,0,32510,0,48,48,48.41,16
1621447443.121,0,0,0,32510,0,48,48,48.22,16
1621447443.224,0,0,0,32510,0,48,48,48.4,16
1621447443.327,0,0,0,32510,0,48,48,48.49,16
1621447443.432,0,0,0,32510,0,48,48,48.45,16
1621447443.535,0,0,0,32510,0,48,48,48.55,16
1621447443.638,0,0,0,32510,0,48,48,48.4,16
1621447443.741,0,0,0,32510,0,48,48,48.38,16
1621447443.844,0,0,0,32510,0,48,48,48.53,16
1621447443.947,0,0,0,32510,0,48,48,48.49,16
1621447444.053,0,0,0,32510,0,48,47,48.52,16
1621447444.156,0,0,0,32510,0,48,48,48.52,16
1621447444.259,0,0,0,32510,0,48,48,48.49,16
1621447444.362,0,0,0,32510,0,48,48,48.41,16
1621447444.465,0,0,0,32510,0,48,48,48.37,16
1621447444.568,0,0,0,32510,0,48,48,48.58,16
1621447444.674,0,0,0,32510,0,48,48,48.42,16
1621447444.777,0,0,0,32510,0,48,48,48.49,16
1621447444.88,0,0,0,32510,0,48,48,48.43,16
1621447444.983,0,0,0,32510,0,48,47,48.49,16
1621447445.086,0,0,0,32510,0,48,48,48.4,16
1621447445.189,0,0,0,32510,0,48,47,48.46,16
1621447445.295,0,0,0,32510,0,48,48,48.46,16
1621447445.4,0,0,0,32510,0,48,48,48.51,16
1621447445.503,0,0,0,32510,0,48,48,48.42,16
1621447445.606,0,0,0,32510,0,48,48,48.41,16
1621447445.709,0,0,0,32510,0,48,48,48.53,16
1621447445.812,0,0,0,32510,0,48,47,48.39,16
1621447445.917,0,0,0,32510,0,48,48,48.33,16
1621447446.02,0,0,0,32510,0,48,48,48.33,16
1621447446.123,0,0,0,32510,0,48,48,48.38,16
1621447446.226,0,0,0,32510,0,48,48,48.53,16
1621447446.329,0,0,0,32510,0,48,48,48.13,16
1621447446.432,0,0,0,32510,0,48,48,48.32,16
1621447446.538,0,0,0,32510,0,48,48,48.44,16
1621447446.641,0,0,0,32510,0,48,48,48.33,16
1621447446.744,0,0,0,32510,0,48,48,48.33,16
1621447446.848,0,0,0,32510,0,48,47,48.51,16
1621447446.951,0,0,0,32510,0,48,48,48.39,16
1621447447.054,0,0,0,32510,0,48,47,48.29,16
1621447447.16,0,0,0,32510,0,48,48,48.39,16
1621447447.263,0,0,0,32510,0,48,47,48.46,16
1621447447.366,0,0,0,32510,0,48,47,48.37,16
1621447447.469,0,0,0,32510,0,48,47,48.39,16
1621447447.572,0,0,0,32510,0,48,47,48.29,16
1621447447.675,0,0,0,32510,0,48,48,48.29,16
1621447447.778,0,0,0,32510,0,48,47,48.49,16
1621447447.882,0,0,0,32510,0,48,47,48.38,16
1621447447.985,0,0,0,32510,0,48,48,48.29,16
1621447448.088,0,0,0,32510,0,48,47,48.39,16
1621447448.191,0,0,0,32510,0,48,47,48.37,16
1621447448.294,0,0,0,32510,0,48,47,48.28,16
1621447448.397,0,0,0,32510,0,48,47,48.45,16
1621447448.503,0,0,0,32510,0,48,47,48.07,16
1621447448.608,0,0,0,32510,0,48,47,48.4,16
1621447448.711,0,0,0,32510,0,48,47,48.38,16
1621447448.814,0,0,0,32510,0,48,47,48.42,16
1621447448.917,0,0,0,32510,0,48,47,48.3,16
1621447449.02,0,0,0,32510,0,48,47,48.36,16
1621447449.125,0,0,0,32510,0,48,47,48.19,16
1621447449.229,0,0,0,32510,0,48,47,48.17,16
1621447449.332,0,0,0,32510,0,48,47,48.16,16
1621447449.435,0,0,0,32510,0,48,47,48.13,16
1621447449.538,0,0,0,32510,0,48,47,48.21,16
1621447449.641,0,0,0,32510,0,48,47,48.23,16
1621447449.746,0,0,0,32510,0,48,47,48.26,16
1621447449.849,0,0,0,32510,0,48,47,48.36,16
1621447449.952,0,0,0,32510,0,48,47,48.26,16
1621447450.055,0,0,0,32510,0,48,47,48.46,16
1621447450.158,0,0,0,32510,0,48,47,48.28,16
1621447450.261,0,0,0,32510,0,48,47,48.36,16
1621447450.364,0,0,0,32510,0,48,47,48.29,16
1621447450.468,0,0,0,32510,0,48,47,48.29,16
1621447450.571,0,0,0,32510,0,48,47,48.33,16
1621447450.674,0,0,0,32510,0,48,47,48.33,16
1621447450.777,0,0,0,32510,0,48,47,48.26,16
1621447450.88,0,0,0,32510,0,48,47,48.18,16
1621447450.983,0,0,0,32510,0,48,47,48.25,16
1621447451.089,0,0,0,32510,0,48,47,48.25,16
1621447451.192,0,0,0,32510,0,48,47,48.17,16
1621447451.295,0,0,0,32510,0,48,47,48.33,16
1621447451.398,0,0,0,32510,0,48,47,48.37,16
1621447451.501,0,0,0,32510,0,48,47,48.36,16
1621447451.604,0,0,0,32510,0,48,47,48.27,16
1621447451.707,0,0,0,32510,0,48,47,48.37,16
1621447451.812,0,0,0,32510,0,48,47,48.2,16
1621447451.915,0,0,0,32510,0,48,47,48.29,16
1621447452.018,0,0,0,32510,0,48,47,48.29,16
1621447452.122,0,0,0,32510,0,48,47,48.29,16
1621447452.225,0,0,0,32510,0,48,47,48.29,16
1621447452.328,0,0,0,32510,0,48,47,48.27,16
1621447452.433,0,0,0,32510,0,48,47,48.33,16
1621447452.536,0,0,0,32510,0,48,47,48.26,16
1621447452.639,0,0,0,32510,0,48,47,48.29,16
1621447452.742,0,0,0,32510,0,48,47,48.29,16
1621447452.845,0,0,0,32510,0,48,47,48.26,16
1621447452.948,0,0,0,32510,0,48,47,48.25,16
1621447453.051,0,0,0,32510,0,48,47,48.33,16
1621447453.155,0,0,0,32510,0,48,47,48.17,16
1621447453.258,0,0,0,32510,0,48,47,48.35,16
1621447453.361,0,0,0,32510,0,48,47,48.17,16
1621447453.464,0,0,0,32510,0,48,47,48.2,16
1621447453.567,0,0,0,32510,0,48,47,48.21,16
1621447453.67,0,0,0,32510,0,48,47,48.26,16
1621447453.776,0,0,0,32510,0,48,47,48.35,16
1621447453.879,0,0,0,32510,0,48,47,48.23,16
1621447453.982,0,0,0,32510,0,48,47,48.28,16
1621447454.085,0,0,0,32510,0,48,47,48.26,16
1621447454.188,0,0,0,32510,0,48,47,48.29,16
1621447454.291,0,0,0,32510,0,47,47,48.29,16
1621447454.397,0,0,0,32510,0,47,47,48.23,16
1621447454.5,0,0,0,32510,0,48,47,48.15,16
1621447454.603,0,0,0,32510,0,47,47,48.26,16
1621447454.706,0,0,0,32510,0,47,47,48.2,16
1621447454.809,0,0,0,32510,0,48,47,48.2,16
1621447454.912,0,0,0,32510,0,48,47,48.2,16
1621447455.02,0,0,0,32510,0,47,47,48.12,16
1621447455.123,0,0,0,32510,0,47,47,48.33,16
1621447455.226,0,0,0,32510,0,48,47,48.07,16
1621447455.329,0,0,0,32510,0,47,47,48.17,16
1621447455.432,0,0,0,32510,0,47,47,48.17,16
1621447455.535,0,0,0,32510,0,47,47,48.13,16
1621447455.64,0,0,0,32510,0,47,47,48.29,16
1621447455.743,0,0,0,32510,0,47,47,48.15,16
1621447455.846,0,0,0,32510,0,47,47,48.17,16
1621447455.95,0,0,0,32510,0,47,47,48.25,16
1621447456.052,0,0,0,32510,0,47,47,47.99,16
1621447456.155,0,0,0,32510,0,47,47,48.11,16
1621447456.262,0,0,0,32510,0,47,47,48.16,16
1621447456.365,0,0,0,32510,0,47,47,48.18,16
1621447456.468,0,0,0,32510,0,47,47,48.13,16
1621447456.571,0,0,0,32510,0,47,47,48.19,16
1621447456.674,0,0,0,32510,0,47,47,48.12,16
1621447456.777,0,0,0,32510,0,47,47,48.2,16
1621447456.88,0,0,0,32510,0,47,47,48.14,16
1621447456.983,0,0,0,32510,0,47,47,48.13,16
1621447457.087,0,0,0,32510,0,47,47,48.18,16
1621447457.19,0,0,0,32510,0,47,47,48.17,16
1621447457.293,0,0,0,32510,0,47,47,48.13,16
1621447457.396,0,0,0,32510,0,47,47,48.01,16
1621447457.499,0,0,0,32510,0,47,47,48.1,16
1621447457.605,0,0,0,32510,0,47,47,48.24,16
1621447457.708,0,0,0,32510,0,47,47,48.11,16
1621447457.811,0,0,0,32510,0,47,47,48.13,16
1621447457.914,0,0,0,32510,0,47,47,48.19,16
1621447458.017,0,0,0,32510,0,47,47,48.26,16
1621447458.12,0,0,0,32510,0,47,47,48.15,16
1621447458.228,0,0,0,32510,0,47,47,48.13,16
1621447458.331,0,0,0,32510,0,47,47,48.13,16
1621447458.434,0,0,0,32510,0,47,47,48.2,16
1621447458.537,0,0,0,32510,0,47,47,48.2,16
1621447458.64,0,0,0,32510,0,47,47,48.17,16
1621447458.743,0,0,0,32510,0,47,47,48.17,16
1621447458.848,0,0,0,32510,0,47,47,48.11,16
1621447458.951,0,0,0,32510,0,47,47,48.17,16
1621447459.054,0,0,0,32510,0,47,47,48.18,16
1621447459.157,0,0,0,32510,0,47,47,48.2,16
1621447459.26,0,0,0,32510,0,47,47,48.17,16
1621447459.364,0,0,0,32510,0,47,47,48.17,16
1621447459.47,0,0,0,32510,0,47,47,48.07,16
1621447459.573,0,0,0,32510,0,47,47,48.04,16
1621447459.676,0,0,0,32510,0,47,47,48.19,16
1621447459.779,0,0,0,32510,0,47,47,48.07,16
1621447459.882,0,0,0,32510,0,47,47,48.1,16
1621447459.985,0,0,0,32510,0,47,47,48.08,16
1621447460.088,0,0,0,32510,0,47,47,47.88,16
1621447460.193,0,0,0,32510,0,47,47,48.21,16
1621447460.296,0,0,0,32510,0,47,47,48.03,16
1621447460.399,0,0,0,32510,0,47,47,48.04,16
1621447460.502,0,0,0,32510,0,47,47,48.15,16
1621447460.605,0,0,0,32510,0,47,47,48.16,16
1621447460.708,0,0,0,32510,0,47,47,47.97,16
1621447460.811,0,0,0,32510,0,47,47,48.22,16
1621447460.916,0,0,0,32510,0,47,47,47.96,16
1621447461.019,0,0,0,32510,0,47,47,48.01,16
1621447461.122,0,0,0,32510,0,47,47,47.93,16
1621447461.226,0,0,0,32510,0,47,47,48.09,16
1621447461.329,0,0,0,32510,0,47,47,47.92,16
1621447461.432,0,0,0,32510,0,47,47,48.19,16
1621447461.535,0,0,0,32510,0,47,47,47.85,16
1621447461.638,0,0,0,32510,0,47,46,48.2,16
1621447461.746,0,0,0,32510,0,47,47,48.08,16
1621447461.85,0,0,0,32510,0,47,46,47.94,16
1621447461.953,0,0,0,32510,0,47,47,47.96,16
1621447462.056,0,0,0,32510,0,47,46,48.07,16
1621447462.159,0,0,0,32510,0,47,47,47.99,16
1621447462.262,0,0,0,32510,0,47,47,48.12,16
1621447462.365,0,0,0,32510,0,47,46,48.09,16
1621447462.468,0,0,0,32510,0,47,47,47.97,16
1621447462.571,0,0,0,32510,0,47,47,48.07,16
1621447462.674,0,0,0,32510,0,47,46,48.04,16
1621447462.78,0,0,0,32510,0,47,46,48.0,16
1621447462.883,0,0,0,32510,0,47,46,47.93,16
1621447462.986,0,0,0,32510,0,47,47,47.98,16
1621447463.089,0,0,0,32510,0,47,46,48.09,16
1621447463.192,0,0,0,32510,0,47,47,47.92,16
1621447463.295,0,0,0,32510,0,47,47,47.98,16
1621447463.398,0,0,0,32510,0,47,47,47.98,16
1621447463.501,0,0,0,32510,0,47,47,48.06,16
1621447463.604,0,0,0,32510,0,47,47,47.97,16
1621447463.708,0,0,0,32510,0,47,47,47.91,16
1621447463.811,0,0,0,32510,0,47,46,48.02,16
1621447463.914,0,0,0,32510,0,47,47,47.91,16
1621447464.019,0,0,0,32510,0,47,46,47.98,16
1621447464.122,0,0,0,32510,0,47,46,48.11,16
1621447464.225,0,0,0,32510,0,47,46,48.08,16
1621447464.328,0,0,0,32510,0,47,46,48.0,16
1621447464.431,0,0,0,32510,0,47,46,47.92,16
1621447464.534,0,0,0,32510,0,47,46,47.99,16
1621447464.637,0,0,0,32510,0,47,46,48.1,16
1621447464.74,0,0,0,32510,0,47,46,47.99,16
1621447464.843,0,0,0,32510,0,47,46,47.97,16
1621447464.947,0,0,0,32510,0,47,46,48.02,16
1621447465.05,0,0,0,32510,0,47,46,47.99,16
1621447465.152,0,0,0,32510,0,47,46,48.09,16
1621447465.256,0,0,0,32510,0,47,46,47.98,16
1621447465.359,0,0,0,32510,0,47,46,48.06,16
1621447465.462,0,0,0,32510,0,47,46,47.99,16
1621447465.565,0,0,0,32510,0,47,46,47.99,16
1621447465.668,0,0,0,32510,0,47,46,47.84,16
1621447465.771,0,0,0,32510,0,47,46,47.91,16
1621447465.874,0,0,0,32510,0,47,46,47.91,16
1621447465.98,0,0,0,32510,0,47,46,47.91,16
1621447466.083,0,0,0,32510,0,47,46,47.88,16
1621447466.186,0,0,0,32510,0,47,46,47.96,16
1621447466.289,0,0,0,32510,0,47,46,47.85,16
1621447466.392,0,0,0,32510,0,47,46,48.22,16
1621447466.495,0,0,0,32510,0,47,46,48.05,16
1621447466.598,0,0,0,32510,0,47,46,47.88,16
1621447466.701,0,0,0,32510,0,47,46,47.91,16
1621447466.804,0,0,0,32510,0,47,46,47.93,16
1621447466.907,0,0,0,32510,0,47,46,47.82,16
1621447467.01,0,0,0,32510,0,47,46,48.01,16
1621447467.113,0,0,0,32510,0,47,46,47.66,16
1621447467.216,0,0,0,32510,0,47,46,48.02,16
1621447467.319,0,0,0,32510,0,47,46,48.08,16
1621447467.425,0,0,0,32510,0,47,46,47.95,16
1621447467.528,0,0,0,32510,0,47,46,47.91,16
1621447467.631,0,0,0,32510,0,47,46,48.17,16
1621447467.735,0,0,0,32510,0,47,46,47.74,16
1621447467.838,0,0,0,32510,0,47,46,48.03,16
1621447467.941,0,0,0,32510,0,47,46,47.87,16
1621447468.044,0,0,0,32510,0,47,46,48.03,16
1621447468.147,0,0,0,32510,0,47,46,47.98,16
1621447468.25,0,0,0,32510,0,47,46,47.74,16
1621447468.353,0,0,0,32510,0,47,46,47.83,16
1621447468.456,0,0,0,32510,0,47,46,47.83,16
1621447468.559,0,0,0,32510,0,47,46,48.06,16
1621447468.662,0,0,0,32510,0,47,46,47.9,16
1621447468.765,0,0,0,32510,0,47,46,47.72,16
1621447468.87,0,0,0,32510,0,47,46,47.72,16
1621447468.978,0,0,0,32510,0,47,46,47.94,16
1621447469.081,0,0,0,32510,0,47,46,47.97,16
1621447469.184,0,0,0,32510,0,47,46,47.83,16
1621447469.287,0,0,0,32510,0,47,46,48.02,16
1621447469.39,0,0,0,32510,0,47,46,47.83,16
1621447469.493,0,0,0,32510,0,47,46,47.88,16
1621447469.596,0,0,0,32510,0,47,46,48.06,16
1621447469.699,0,0,0,32510,0,47,46,47.93,16
1621447469.802,0,0,0,32510,0,47,46,47.74,16
1621447469.905,0,0,0,32510,0,47,46,47.8,16
1621447470.008,0,0,0,32510,0,47,46,48.04,16
1621447470.114,0,0,0,32510,0,47,46,47.77,16
1621447470.217,0,0,0,32510,0,47,46,47.96,16
1621447470.32,0,0,0,32510,0,47,46,47.76,16
1621447470.423,0,0,0,32510,0,47,46,47.93,16
1621447470.526,0,0,0,32510,0,47,46,47.85,16
1621447470.629,0,0,0,32510,0,47,46,47.81,16
1621447470.732,0,0,0,32510,0,47,46,47.81,16
1621447470.838,0,0,0,32510,0,47,46,47.94,16
1621447470.941,0,0,0,32510,0,47,46,47.89,16
1621447471.044,0,0,0,32510,0,47,46,47.8,16
1621447471.147,0,0,0,32510,0,47,46,46.9,16
1621447471.25,0,0,0,32510,0,47,46,47.66,16
1621447471.353,0,0,0,32510,0,47,46,47.9,16
1621447471.456,0,0,0,32510,0,47,46,47.81,16
1621447471.562,0,0,0,32510,0,47,46,47.81,16
1621447471.665,0,0,0,32510,0,47,46,47.91,16
1621447471.768,0,0,0,32510,0,47,46,47.71,16
1621447471.871,0,0,0,32510,0,47,46,47.92,16
1621447471.974,0,0,0,32510,0,47,46,47.68,16
1621447472.077,0,0,0,32510,0,47,46,47.88,16
1621447472.179,0,0,0,32510,0,47,46,47.88,16
1621447472.284,0,0,0,32510,0,47,46,47.83,16
1621447472.387,0,0,0,32510,0,47,46,47.81,16
1621447472.49,0,0,0,32510,0,47,46,47.98,16
1621447472.593,0,0,0,32510,0,47,46,47.93,16
1621447472.696,0,0,0,32510,0,47,46,47.81,16
1621447472.799,0,0,0,32510,0,47,46,47.81,16
1621447472.902,0,0,0,32510,0,47,46,47.99,16
1621447473.006,0,0,0,32510,0,47,46,47.72,16
1621447473.109,0,0,0,32510,0,47,46,47.68,16
1621447473.212,0,0,0,32510,0,47,46,47.84,16
1621447473.315,0,0,0,32510,0,47,46,47.74,16
1621447473.418,0,0,0,32510,0,47,46,47.82,16
1621447473.521,0,0,0,32510,0,47,46,47.79,16
1621447473.624,0,0,0,32510,0,47,46,47.81,16
1621447473.728,0,0,0,32510,0,47,46,47.81,16
1621447473.831,0,0,0,32510,0,47,46,47.81,16
1621447473.934,0,0,0,32510,0,47,46,47.81,16
1621447474.037,0,0,0,32510,0,47,46,47.75,16
1621447474.14,0,0,0,32510,0,47,46,47.84,16
1621447474.243,0,0,0,32510,0,47,46,47.62,16
1621447474.346,0,0,0,32510,0,47,46,47.92,16
1621447474.45,0,0,0,32510,0,47,46,47.81,16
1621447474.553,0,0,0,32510,0,47,46,47.76,16
1621447474.656,0,0,0,32510,0,47,46,47.81,16
1621447474.759,0,0,0,32510,0,47,46,47.87,16
1621447474.862,0,0,0,32510,0,47,46,47.65,16
1621447474.965,0,0,0,32510,0,47,46,47.73,16
1621447475.072,0,0,0,32510,0,47,46,47.88,16
1621447475.175,0,0,0,32510,0,47,46,47.77,16
1621447475.278,0,0,0,32510,0,47,46,47.6,16
1621447475.381,0,0,0,32510,0,47,46,47.69,16
1621447475.484,0,0,0,32510,0,47,46,47.72,16
1621447475.587,0,0,0,32510,0,47,46,47.74,16
1621447475.693,0,0,0,32510,0,47,46,47.75,16
1621447475.796,0,0,0,32510,0,47,46,47.78,16
1621447475.899,0,0,0,32506,4,47,46,48.0,16
1621447476.002,0,0,0,32506,4,47,46,47.8,16
1621447476.105,0,0,0,32506,4,47,46,47.6,16
1621447476.209,0,0,0,32506,4,47,46,47.58,16
1621447476.314,0,0,0,32506,4,47,46,47.69,16
1621447476.418,0,0,0,32506,4,47,46,47.79,16
1621447476.521,0,0,0,32506,4,47,46,47.88,16
1621447476.624,0,0,0,32506,4,47,46,47.91,16
1621447476.727,0,0,0,32506,4,47,46,48.01,16
1621447476.83,0,0,0,32506,4,47,46,48.0,16
1621447476.933,0,0,0,32506,4,46,46,47.83,16
1621447477.037,0,0,0,32506,4,46,46,47.75,16
1621447477.14,0,0,0,32506,4,47,46,47.72,16
1621447477.243,0,0,0,32506,4,46,46,47.72,16
1621447477.346,0,0,0,32506,4,47,46,47.79,16
1621447477.449,0,0,0,32506,4,46,46,47.84,16
1621447477.552,0,0,0,32506,4,46,46,47.8,16
1621447477.658,0,0,0,32506,4,46,46,47.69,16
1621447477.761,0,0,0,32506,4,46,46,47.69,16
1621447477.864,0,0,0,32506,4,46,46,47.98,16
1621447477.967,0,0,0,32506,4,46,46,47.65,16
1621447478.07,0,0,0,32506,4,46,46,47.76,16
1621447478.173,0,0,0,32506,4,46,46,47.56,16
1621447478.276,0,0,0,32506,4,46,46,47.66,16
1621447478.38,0,0,0,32506,4,46,46,47.56,16
1621447478.483,0,0,0,32506,4,46,46,47.66,16
1621447478.586,0,0,0,32506,4,46,46,47.7,16
1621447478.689,0,0,0,32506,4,46,46,47.6,16
1621447478.792,0,0,0,32506,4,46,46,47.78,16
1621447478.896,0,0,0,32506,4,46,46,47.62,16
1621447478.999,0,0,0,32506,4,46,46,47.66,16
1621447479.103,0,0,0,32506,4,46,46,47.62,16
1621447479.206,0,0,0,32506,4,46,46,47.9,16
1621447479.309,0,0,0,32506,4,46,46,47.6,16
1621447479.412,0,0,0,32506,4,46,46,47.6,16
1621447479.516,0,0,0,32506,4,46,46,47.77,16
1621447479.619,0,0,0,32506,4,46,45,47.69,16
1621447479.724,0,0,0,32506,4,46,46,47.45,16
1621447479.827,0,0,0,32506,4,46,46,47.56,16
1621447479.93,0,0,0,32506,4,46,46,47.65,16
1621447480.033,0,0,0,32506,4,46,46,47.61,16
1621447480.137,0,0,0,32506,4,46,46,47.81,16
1621447480.24,0,0,0,32506,4,46,46,47.7,16
1621447480.346,0,0,0,32506,4,46,46,47.51,16
1621447480.449,0,0,0,32506,4,46,46,47.65,16
1621447480.552,0,0,0,32506,4,46,46,47.75,16
1621447480.655,0,0,0,32506,4,46,46,47.68,16
1621447480.758,0,0,0,32506,4,46,46,47.71,16
1621447480.861,0,0,0,32506,4,46,46,47.85,16
1621447480.964,0,0,0,32506,4,46,46,47.76,16
1621447481.068,0,0,0,32506,4,46,46,47.7,16
1621447481.171,0,0,0,32506,4,46,46,47.72,16
1621447481.274,0,0,0,32506,4,46,46,47.62,16
1621447481.377,0,0,0,32506,4,46,46,47.7,16
1621447481.48,0,0,0,32506,4,46,46,47.68,16
1621447481.583,0,0,0,32506,4,46,46,47.62,16
1621447481.686,0,0,0,32506,4,46,46,47.64,16
1621447481.79,0,0,0,32506,4,46,46,47.73,16
1621447481.893,0,0,0,32506,4,46,46,47.69,16
1621447481.996,0,0,0,32506,4,46,45,47.64,16
1621447482.1,0,0,0,32506,4,46,46,47.41,16
1621447482.203,0,0,0,32506,4,46,46,47.7,16
1621447482.306,0,0,0,32506,4,46,46,47.8,16
1621447482.412,0,0,0,32506,4,46,46,47.69,16
1621447482.515,0,0,0,32506,4,46,46,47.59,16
1621447482.618,0,0,0,32506,4,46,46,47.65,16
1621447482.721,0,0,0,32506,4,46,45,47.66,16
1621447482.825,0,0,0,32506,4,46,46,47.62,16
1621447482.928,0,0,0,32506,4,46,46,47.6,16
1621447483.033,0,0,0,32506,4,46,45,47.68,16
1621447483.136,0,0,0,32506,4,46,46,47.61,16
1621447483.239,0,0,0,32506,4,46,45,47.58,16
1621447483.342,0,0,0,32506,4,46,46,47.65,16
1621447483.445,0,0,0,32506,4,46,46,47.6,16
1621447483.548,0,0,0,32506,4,46,46,47.64,16
1621447483.651,0,0,0,32506,4,46,46,47.62,16
1621447483.755,0,0,0,32506,4,46,46,47.56,16
1621447483.858,0,0,0,32506,4,46,45,47.58,16
1621447483.961,0,0,0,32506,4,46,45,47.67,16
1621447484.064,0,0,0,32506,4,46,45,47.59,16
1621447484.167,0,0,0,32506,4,46,46,47.53,16
1621447484.27,0,0,0,32506,4,46,45,47.55,16
1621447484.377,0,0,0,32506,4,46,45,47.43,16
1621447484.48,0,0,0,32506,4,46,45,47.73,16
1621447484.583,0,0,0,32506,4,46,45,47.53,16
1621447484.686,0,0,0,32506,4,46,46,47.55,16
1621447484.789,0,0,0,32506,4,46,45,47.82,16
1621447484.892,0,0,0,32506,4,46,46,47.72,16
1621447484.998,0,0,0,32506,4,46,45,47.71,16
1621447485.101,0,0,0,32506,4,46,45,47.59,16
1621447485.204,0,0,0,32506,4,46,46,47.59,16
1621447485.307,0,0,0,32506,4,46,46,47.73,16
1621447485.41,0,0,0,32506,4,46,45,47.5,16
1621447485.513,0,0,0,32506,4,46,45,47.64,16
1621447485.62,0,0,0,32506,4,46,45,47.77,16
1621447485.723,0,0,0,32506,4,46,45,47.69,16
1621447485.826,0,0,0,32506,4,46,45,47.71,16
1621447485.929,0,0,0,32506,4,46,46,47.68,16
1621447486.033,0,0,0,32506,4,46,45,47.56,16
1621447486.137,0,0,0,32506,4,46,45,47.42,16
1621447486.241,0,0,0,32506,4,46,45,47.5,16
1621447486.345,0,0,0,32506,4,46,45,47.65,16
1621447486.448,0,0,0,32506,4,46,45,47.64,16
1621447486.551,0,0,0,32506,4,46,45,47.56,16
1621447486.654,0,0,0,32506,4,46,46,47.64,16
1621447486.757,0,0,0,32506,4,46,45,47.51,16
1621447486.86,0,0,0,32506,4,46,45,47.53,16
1621447486.964,0,0,0,32506,4,46,45,47.61,16
1621447487.067,0,0,0,32506,4,46,45,47.5,16
1621447487.17,0,0,0,32506,4,46,45,47.69,16
1621447487.273,0,0,0,32506,4,46,45,47.66,16
1621447487.376,0,0,0,32506,4,46,45,47.62,16
1621447487.479,0,0,0,32506,4,46,45,47.65,16
1621447487.585,0,0,0,32506,4,46,45,47.64,16
1621447487.688,0,0,0,32506,4,46,45,47.63,16
1621447487.791,0,0,0,32506,4,46,45,47.59,16
1621447487.894,0,0,0,32506,4,46,45,47.53,16
1621447487.997,0,0,0,32506,4,46,45,47.59,16
1621447488.1,0,0,0,32506,4,46,45,47.52,16
1621447488.203,0,0,0,32506,4,46,45,47.48,16
1621447488.308,0,0,0,32506,4,46,45,47.5,16
1621447488.411,0,0,0,32506,4,46,45,47.56,16
1621447488.514,0,0,0,32506,4,46,45,47.6,16
1621447488.617,0,0,0,32506,4,46,45,47.63,16
1621447488.72,0,0,0,32506,4,46,45,47.7,16
1621447488.823,0,0,0,32506,4,46,45,47.63,16
1621447488.929,0,0,0,32506,4,46,45,47.67,16
1621447489.032,0,0,0,32506,4,46,45,47.19,16
1621447489.135,0,0,0,32506,4,46,45,47.63,16
1621447489.239,0,0,0,32506,4,46,45,47.65,16
1621447489.342,0,0,0,32506,4,46,45,47.64,16
1621447489.445,0,0,0,32506,4,46,45,47.49,16
1621447489.551,0,0,0,32506,4,46,45,47.79,16
1621447489.654,0,0,0,32506,4,46,45,47.36,16
1621447489.757,0,0,0,32506,4,46,45,47.49,16
1621447489.86,0,0,0,32506,4,46,45,47.63,16
1621447489.963,0,0,0,32506,4,46,45,47.6,16
1621447490.066,0,0,0,32506,4,46,45,47.47,16
1621447490.172,0,0,0,32506,4,46,45,47.47,16
1621447490.275,0,0,0,32506,4,46,45,47.65,16
1621447490.378,0,0,0,32506,4,46,45,47.58,16
1621447490.481,0,0,0,32506,4,46,45,47.52,16
1621447490.585,0,0,0,32506,4,46,45,47.63,16
1621447490.688,0,0,0,32506,4,46,45,47.59,16
1621447490.793,0,0,0,32506,4,46,45,47.56,16
1621447490.897,0,0,0,32506,4,46,45,47.47,16
1621447491.0,0,0,0,32506,4,46,45,47.4,16
1621447491.103,0,0,0,32506,4,46,45,47.68,16
1621447491.206,0,0,0,32506,4,46,45,47.62,16
1621447491.309,0,0,0,32506,4,46,45,47.59,16
1621447491.415,0,0,0,32506,4,46,45,47.59,16
1621447491.518,0,0,0,32506,4,46,45,47.52,16
1621447491.621,0,0,0,32506,4,46,45,47.54,16
1621447491.724,0,0,0,32506,4,46,45,47.47,16
1621447491.828,0,0,0,32506,4,46,45,47.59,16
1621447491.931,0,0,0,32506,4,46,45,47.62,16
1621447492.036,0,0,0,32506,4,46,45,47.54,16
1621447492.139,0,0,0,32506,4,46,45,47.59,16
1621447492.242,0,0,0,32506,4,46,45,47.59,16
1621447492.347,0,0,0,32506,4,46,45,47.52,16
1621447492.45,0,0,0,32506,4,46,45,47.53,16
1621447492.553,0,0,0,32506,4,46,45,47.55,16
1621447492.658,0,0,0,32506,4,46,45,47.66,16
1621447492.761,0,0,0,32506,4,46,45,47.57,16
1621447492.864,0,0,0,32506,4,46,45,47.59,16
1621447492.967,0,0,0,32506,4,46,45,47.61,16
1621447493.07,0,0,0,32506,4,46,45,47.65,16
1621447493.173,0,0,0,32506,4,46,45,47.6,16
1621447493.279,0,0,0,32506,4,46,45,47.47,16
1621447493.382,0,0,0,32506,4,46,45,47.56,16
1621447493.486,0,0,0,32506,4,46,45,47.52,16
1621447493.589,0,0,0,32506,4,46,45,47.59,16
1621447493.692,0,0,0,32506,4,46,45,47.5,16
1621447493.795,0,0,0,32506,4,46,45,47.59,16
1621447493.9,0,0,0,32506,4,46,45,47.59,16
1621447494.004,0,0,0,32506,4,46,45,47.59,16
1621447494.107,0,0,0,32506,4,46,45,47.49,16
1621447494.21,0,0,0,32506,4,46,45,47.56,16
1621447494.313,0,0,0,32506,4,46,45,47.62,16
